Name: CCTV1, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8, Date: 04-06-2024, Resolution: 1920x1080 • Faster, Response Time: 373ms
Name: CCTV1, URL: http://120.7.86.41:808/hls/1/index.m3u8, Date: 03-17-2024, Resolution:  Fastest, Response Time: 426ms
Name: CCTV1, URL: http://1.83.163.43:8888/rtp/239.112.205.59:5140, Date: 03-26-2024, Resolution:  Faster, Response Time: 448ms
Name: CCTV1, URL: http://php.jdshipin.com:8880/bst.php?id=cctv1hd/4000000, Date: 03-17-2024, Resolution:  Faster, Response Time: 644ms
Name: CCTV1, URL: http://addmin.x3322.net:8888/hls/1/index.m3u8, Date: 03-13-2024, Resolution:  Faster, Response Time: 713ms
Name: CCTV2, URL: http://majian.ixiaobai.net:58888/rtp/239.37.0.003:5540, Date: 04-05-2024, Resolution: 1920x1080 • Fastest, Response Time: 591ms
Name: CCTV2, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv2hd8m/8000000/mnf.m3u8, Date: 04-06-2024, Resolution: 1920x1080 • Fast, Response Time: 1250ms
Name: CCTV2, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8, Date: 01-30-2024, Resolution:  Faster, Response Time: 356ms
Name: CCTV2, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8, Date: 03-15-2024, Resolution:  Fastest, Response Time: 366ms
Name: CCTV2, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 401ms
Name: CCTV2, URL: http://125.210.152.19:9123/live/hzgq-cctv2gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 401ms
Name: CCTV2, URL: http://111.75.151.236:50085/newlive/live/hls/2/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 406ms
Name: CCTV2, URL: http://219.147.3.106:4455/newlive/live/hls/2/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 408ms
Name: CCTV2, URL: http://120.7.86.85:808/hls/2/index.m3u8, Date: 03-25-2024, Resolution:  Faster, Response Time: 439ms
Name: CCTV2, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8, Date: 03-02-2024, Resolution:  Faster, Response Time: 447ms
Name: CCTV2, URL: https://epg.pw/stream/9ae57cd4c14b62284d1867572b5c6d0eb610112cb78cb6bbc286e29f765cc7a5.m3u8, Date: 02-12-2024, Resolution:  Faster, Response Time: 523ms
Name: CCTV2, URL: http://php.jdshipin.com:8880/bst.php?id=cctv2hd8m/8000000, Date: 03-09-2024, Resolution: None, Response Time: 777ms
Name: CCTV2, URL: http://cfss.cc/api/ysp/cctv2.m3u8, Date: 12-27-2023, Resolution:  Fastest, Response Time: 1072ms
Name: CCTV4, URL: http://111.75.151.236:50085/newlive/live/hls/4/live.m3u8, Date: 04-01-2024, Resolution: 1920x1080, Response Time: 407ms
Name: CCTV4, URL: https://live.goodiptv.club/api/cqyx.php?id=CCTV4K, Date: 04-06-2024, Resolution: 1920x1080 • Faster, Response Time: 1367ms
Name: CCTV4, URL: https://turkmedya-live.ercdn.net/tv4/tv4_720p.m3u8, Date: 04-07-2024, Resolution: 1280x720 • Faster, Response Time: 800ms
Name: CCTV4, URL: https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8, Date: 04-07-2024, Resolution: 1066x600, Response Time: 548ms
Name: CCTV4, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 399ms
Name: CCTV4, URL: http://219.147.3.106:4455/newlive/live/hls/4/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 406ms
Name: CCTV4, URL: http://125.210.152.19:9123/live/hzgq-cctv4gq-h264.m3u8, Date: 02-23-2024, Resolution:  Faster, Response Time: 407ms
Name: CCTV4, URL: http://php.jdshipin.com:8880/bst.php?id=cctv4hd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 413ms
Name: CCTV4, URL: http://113.57.109.36:9901/tsfile/live/0004_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 447ms
Name: CCTV4, URL: http://cfss.cc/api/ysp/cctv4.m3u8, Date: 12-27-2023, Resolution:  Fast, Response Time: 545ms
Name: CCTV4, URL: https://epg.pw/stream/5ea26961bbc8690cbd372a194e8801249644123feab6354e1f2cdd2b8a0026ca.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 604ms
Name: CCTV5, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8, Date: 04-06-2024, Resolution: 1920x1080 • Faster, Response Time: 402ms
Name: CCTV5, URL: http://111.75.151.236:50085/newlive/live/hls/5/live.m3u8, Date: 04-01-2024, Resolution: 1920x1080, Response Time: 408ms
Name: CCTV5, URL: http://123.14.82.237:8888/hls/5/index.m3u8, Date: 04-07-2024, Resolution: 1920x1080 • Faster, Response Time: 506ms
Name: CCTV5, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv5hd8m/8000000/mnf.m3u8, Date: 04-07-2024, Resolution: 1920x1080 • Fast, Response Time: 1248ms
Name: CCTV5, URL: http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?, Date: 02-15-2024, Resolution:  Faster, Response Time: 358ms
Name: CCTV5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8, Date: 02-18-2024, Resolution:  Fast, Response Time: 359ms
Name: CCTV5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?, Date: 03-24-2024, Resolution:  Faster, Response Time: 364ms
Name: CCTV5, URL: http://219.135.208.218:8083/tsfile/live/0005_1.m3u8, Date: 01-21-2024, Resolution:  Fast, Response Time: 397ms
Name: CCTV5, URL: http://125.210.152.19:9123/live/hzgq-cctv5gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 407ms
Name: CCTV5, URL: http://113.101.119.52:808/hls/58/index.m3u8, Date: 02-03-2024, Resolution:  Faster, Response Time: 407ms
Name: CCTV5, URL: http://219.147.3.106:4455/newlive/live/hls/5/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 408ms
Name: CCTV5, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8, Date: 03-01-2024, Resolution:  Fast, Response Time: 452ms
Name: CCTV5, URL: http://121.23.184.27:808/hls/5/index.m3u8, Date: 02-26-2024, Resolution:  Faster, Response Time: 472ms
Name: CCTV5, URL: http://221.210.64.165:2233/hls/12/index.m3u8, Date: 02-08-2024, Resolution:  Fastest, Response Time: 501ms
Name: CCTV5, URL: https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000, Date: 01-06-2024, Resolution: None, Response Time: 595ms
Name: CCTV5, URL: http://php.jdshipin.com:8880/bst.php?id=cctv5hd/4000000, Date: 03-14-2024, Resolution:  Faster, Response Time: 793ms
Name: CCTV5+, URL: http://125.80.154.252:8001/rtp/235.254.198.122:1764, Date: 03-28-2024, Resolution:  Fast, Response Time: 411ms
Name: CCTV5+, URL: http://58.57.21.166:9901/tsfile/live/0016_1.m3u8, Date: 02-15-2024, Resolution:  Faster, Response Time: 412ms
Name: CCTV5+, URL: http://120.7.86.15:808/hls/16/index.m3u8, Date: 03-20-2024, Resolution: None, Response Time: 417ms
Name: CCTV5+, URL: http://218.17.205.210:9901/tsfile/live/0126_1.m3u8, Date: 03-26-2024, Resolution:  Fast, Response Time: 436ms
Name: CCTV5+, URL: http://iptv123.msns.cn:9901/tsfile/live/0016_1.m3u8, Date: 03-24-2024, Resolution:  Faster, Response Time: 1299ms
Name: CCTV6, URL: http://175.9.142.74:8888/udp/239.76.246.156:1234, Date: 04-06-2024, Resolution: 1920x1080 • Fastest, Response Time: 417ms
Name: CCTV6, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv68m/8000000/mnf.m3u8, Date: 04-07-2024, Resolution: 1920x1080, Response Time: 1207ms
Name: CCTV6, URL: http://219.147.3.106:4455/newlive/live/hls/7/live.m3u8, Date: 04-03-2024, Resolution: 720x576 • Faster, Response Time: 408ms
Name: CCTV6, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8, Date: 01-31-2024, Resolution:  Faster, Response Time: 355ms
Name: CCTV6, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8, Date: 01-29-2024, Resolution:  Faster, Response Time: 360ms
Name: CCTV6, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 400ms
Name: CCTV6, URL: http://111.75.151.236:50085/newlive/live/hls/6/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 407ms
Name: CCTV6, URL: http://125.210.152.19:9123/live/hzgq-cctv6gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 409ms
Name: CCTV6, URL: http://121.23.184.27:808/hls/6/index.m3u8, Date: 03-25-2024, Resolution:  Fast, Response Time: 472ms
Name: CCTV6, URL: http://110.52.99.109:9901/tsfile/live/faacts/1005_1.m3u8, Date: 03-14-2024, Resolution:  Fastest, Response Time: 476ms
Name: CCTV6, URL: http://119.62.142.2:9901/tsfile/live/0006_1.m3u8, Date: 01-25-2024, Resolution:  Fast, Response Time: 509ms
Name: CCTV6, URL: http://php.jdshipin.com:8880/bst.php?id=cctv6hd/4000000, Date: 03-14-2024, Resolution:  Faster, Response Time: 584ms
Name: CCTV6, URL: http://gmxw.7766.org:808/hls/94/index.m3u8, Date: 01-04-2024, Resolution: None, Response Time: 600ms
Name: CCTV7, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv7hd8m/8000000/mnf.m3u8, Date: 04-06-2024, Resolution: 1920x1080, Response Time: 893ms
Name: CCTV7, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225778/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 357ms
Name: CCTV7, URL: http://219.135.208.218:8083/tsfile/live/0007_1.m3u8, Date: 02-06-2024, Resolution: None, Response Time: 397ms
Name: CCTV7, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 400ms
Name: CCTV7, URL: http://111.75.151.236:50085/newlive/live/hls/7/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 406ms
Name: CCTV7, URL: http://219.147.3.106:4455/newlive/live/hls/8/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 407ms
Name: CCTV7, URL: http://125.210.152.19:9123/live/hzgq-cctv7gq-h264.m3u8, Date: 02-22-2024, Resolution:  Faster, Response Time: 408ms
Name: CCTV7, URL: http://113.57.109.36:9901/tsfile/live/0007_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 447ms
Name: CCTV7, URL: http://cfss.cc/api/ysp/cctv7.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 540ms
Name: CCTV7, URL: http://php.jdshipin.com:8880/bst.php?id=cctv7hd8m/8000000, Date: 03-25-2024, Resolution:  Faster, Response Time: 647ms
Name: CCTV7, URL: https://epg.pw/stream/085cc8320b47039f91c89f261b3bde134c04438bf58155988cdd2120c8ae5c1c.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 795ms
Name: CCTV8, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 399ms
Name: CCTV8, URL: http://219.147.3.106:4455/newlive/live/hls/9/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 404ms
Name: CCTV8, URL: http://111.75.151.236:50085/newlive/live/hls/8/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 404ms
Name: CCTV8, URL: http://125.210.152.19:9123/live/hzgq-cctv8gq-h264.m3u8, Date: 02-23-2024, Resolution:  Fast, Response Time: 408ms
Name: CCTV8, URL: http://113.57.109.36:9901/tsfile/live/0008_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 447ms
Name: CCTV8, URL: http://cfss.cc/api/ysp/cctv8.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 449ms
Name: CCTV8, URL: https://epg.pw/stream/9e5ef6be8ac32d23db431bdc8d9d49531b4bdf96d53db08dd102919b70f12e88.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 510ms
Name: CCTV8, URL: http://221.210.64.165:2233/hls/15/index.m3u8, Date: 02-25-2024, Resolution:  Faster, Response Time: 521ms
Name: CCTV8, URL: http://php.jdshipin.com:8880/bst.php?id=cctv8hd/4000000, Date: 03-26-2024, Resolution:  Faster, Response Time: 572ms
Name: CCTV8, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv8hd8m/8000000/mnf.m3u8, Date: 01-03-2024, Resolution: None, Response Time: 1236ms
Name: CCTV9, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 398ms
Name: CCTV9, URL: http://111.75.151.236:50085/newlive/live/hls/9/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 404ms
Name: CCTV9, URL: http://219.147.3.106:4455/newlive/live/hls/10/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 405ms
Name: CCTV9, URL: http://125.210.152.19:9123/live/hzgq-cctvjlgq-h264.m3u8, Date: 02-21-2024, Resolution:  Faster, Response Time: 410ms
Name: CCTV9, URL: http://113.57.109.36:9901/tsfile/live/0009_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 449ms
Name: CCTV9, URL: http://cfss.cc/api/ysp/cctv9.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 450ms
Name: CCTV9, URL: http://221.210.64.165:2233/hls/16/index.m3u8, Date: 02-26-2024, Resolution:  Faster, Response Time: 503ms
Name: CCTV9, URL: https://epg.pw/stream/468810bb8a5aea0738c0e707e4b0ed227aeb431a11a977aa1a43fd542997f525.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 518ms
Name: CCTV9, URL: http://php.jdshipin.com:8880/bst.php?id=cctv9hd8m/8000000, Date: 03-14-2024, Resolution:  Fastest, Response Time: 573ms
Name: CCTV10, URL: http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8, Date: 04-07-2024, Resolution: 1280x720 • Faster, Response Time: 947ms
Name: CCTV10, URL: http://111.75.151.236:50085/newlive/live/hls/10/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 403ms
Name: CCTV10, URL: http://125.210.152.19:9123/live/hzgq-cctv10gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 405ms
Name: CCTV10, URL: http://219.147.3.106:4455/newlive/live/hls/11/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 406ms
Name: CCTV10, URL: http://113.57.109.36:9901/tsfile/live/0010_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 448ms
Name: CCTV10, URL: http://121.23.184.27:808/hls/10/index.m3u8, Date: 02-03-2024, Resolution:  Faster, Response Time: 469ms
Name: CCTV10, URL: http://cfss.cc/api/ysp/cctv10.m3u8, Date: 12-27-2023, Resolution: None, Response Time: 478ms
Name: CCTV10, URL: http://221.210.64.165:2233/hls/17/index.m3u8, Date: 03-19-2024, Resolution:  Fastest, Response Time: 499ms
Name: CCTV10, URL: https://epg.pw/stream/6ef5ffbb8c7555a1beee3d70767d5f42614470f8a2b7344cc478e75a0fe444a1.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 550ms
Name: CCTV10, URL: http://php.jdshipin.com:8880/bst.php?id=cctv10hd/4000000, Date: 03-25-2024, Resolution: None, Response Time: 578ms
Name: CCTV10, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv10hd8m/8000000/mnf.m3u8, Date: 12-21-2023, Resolution: None, Response Time: 1238ms
Name: CCTV13, URL: http://14.19.199.43:8089/hls/32/index.m3u8, Date: 04-03-2024, Resolution: 1920x1080 • Faster, Response Time: 393ms
Name: CCTV13, URL: http://live.chunfei.top/live02/cctv.m3u8?channel=cctvnews, Date: 04-07-2024, Resolution: 1920x1080, Response Time: 942ms
Name: CCTV13, URL: http://111.75.151.236:50085/newlive/live/hls/13/live.m3u8, Date: 04-04-2024, Resolution: 768x576 • Fastest, Response Time: 402ms
Name: CCTV13, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 395ms
Name: CCTV13, URL: http://219.147.3.106:4455/newlive/live/hls/14/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 402ms
Name: CCTV13, URL: http://125.210.152.19:9123/live/hzgq-cctvnewsgq-h264.m3u8, Date: 03-09-2024, Resolution:  Fast, Response Time: 407ms
Name: CCTV13, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8, Date: 12-30-2023, Resolution:  Fast, Response Time: 415ms
Name: CCTV13, URL: http://120.7.86.15:808/hls/13/index.m3u8, Date: 03-16-2024, Resolution:  Fast, Response Time: 422ms
Name: CCTV13, URL: http://115.171.216.22:4000/udp/225.1.1.10:8128, Date: 03-09-2024, Resolution:  Fastest, Response Time: 428ms
Name: CCTV13, URL: http://php.jdshipin.com:8880/bst.php?id=cctv13, Date: 03-11-2024, Resolution:  Fastest, Response Time: 806ms
Name: CCTV14, URL: https://epg.pw/stream/81b7797c31f3ca9a91e207b707f88027d93cf50d35999fc2e33c24e9bf30d709.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 373ms
Name: CCTV14, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 399ms
Name: CCTV14, URL: http://125.210.152.19:9123/live/hzgq-cctvsegq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 403ms
Name: CCTV14, URL: http://111.75.151.236:50085/newlive/live/hls/14/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 404ms
Name: CCTV14, URL: http://219.147.3.106:4455/newlive/live/hls/15/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 405ms
Name: CCTV14, URL: http://113.57.109.36:9901/tsfile/live/0014_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 446ms
Name: CCTV14, URL: http://php.jdshipin.com:8880/bst.php?id=cctvsehd/4000000, Date: 03-09-2024, Resolution: None, Response Time: 734ms
Name: CCTV14, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctvsehd8m/8000000/mnf.m3u8, Date: 12-31-2023, Resolution:  Faster, Response Time: 1175ms
Name: CCTV14, URL: http://121.23.184.27:808/hls/14/index.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 1485ms
Name: CCTV15, URL: http://111.75.151.236:50085/newlive/live/hls/15/live.m3u8, Date: 04-02-2024, Resolution: 720x540 • Fastest, Response Time: 406ms
Name: CCTV15, URL: http://125.210.152.19:9123/live/hzgq-cctvmusicgq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 406ms
Name: CCTV15, URL: http://219.147.3.106:4455/newlive/live/hls/16/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 408ms
Name: CCTV15, URL: http://218.13.170.98:9901/tsfile/live/0015_1.m3u8, Date: 12-01-2023, Resolution: None, Response Time: 421ms
Name: CCTV15, URL: http://113.57.109.36:9901/tsfile/live/0015_1.m3u8, Date: 12-22-2023, Resolution: None, Response Time: 449ms
Name: CCTV15, URL: http://cfss.cc/api/ysp/cctv15.m3u8, Date: 12-26-2023, Resolution:  Fast, Response Time: 461ms
Name: CCTV15, URL: http://php.jdshipin.com:8880/bst.php?id=cctv15hd8m/8000000, Date: 03-09-2024, Resolution: None, Response Time: 744ms
Name: CCTV15, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv15hd8m/8000000/mnf.m3u8, Date: 01-02-2024, Resolution:  Fast, Response Time: 1127ms
Name: CCTV16, URL: http://140.249.247.163/1142f717c2e0326d526ab914ec68dd30.v.smtcdns.net/t-fjnetv51.live.bestvcdn.com.cn/live/program/live/cctv16hd8m/8000000/mnf.m3u8, Date: 04-06-2024, Resolution: 1920x1080 • Fast, Response Time: 1202ms
Name: CCTV16, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8, Date: 02-15-2024, Resolution:  Faster, Response Time: 359ms
Name: CCTV16, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 396ms
Name: CCTV16, URL: http://125.210.152.19:9123/live/hzgq-cctv16gq-h264.m3u8, Date: 02-21-2024, Resolution: None, Response Time: 410ms
Name: CCTV16, URL: http://cfss.cc/api/ysp/cctv16.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 436ms
Name: CCTV16, URL: http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8, Date: 02-15-2024, Resolution:  Faster, Response Time: 441ms
Name: CCTV16, URL: http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel116/index.m3u8, Date: 11-06-2023, Resolution: None, Response Time: 482ms
Name: CCTV16, URL: https://epg.pw/stream/9eeb49b6d1048ea7c05421a7409300f43ed5695e937a78feb1cc9eb1cb4de5b4.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 502ms
Name: CCTV16, URL: http://php.jdshipin.com:8880/bst.php?id=cctv16hd8m/8000000, Date: 03-09-2024, Resolution: None, Response Time: 574ms
Name: CCTV16, URL: https://live.goodiptv.club/api/bestv.php?id=cctv16hd8m/8000000, Date: 12-09-2023, Resolution:  Fast, Response Time: 714ms
Name: CCTV16, URL: https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000, Date: 07-25-2023, Resolution: None, Response Time: 785ms
Name: CCTV16, URL: http://api2.52tb.xyz/info?id=18&token=20230326xflvzc, Date: 08-17-2023, Resolution: None, Response Time: 786ms
Name: CCTV16, URL: http://gmxw.7766.org:808/hls/169/index.m3u8, Date: 11-03-2023, Resolution: None, Response Time: 1108ms
Name: CCTV3, URL: http://gongzhuling.lnott.top:9999/hls/3/index.m3u8, Date: 04-05-2024, Resolution: 1920x1080 • Faster, Response Time: 855ms
Name: CCTV3, URL: http://125.210.152.19:9123/live/hzgq-cctv3gq-h264.m3u8, Date: 04-01-2024, Resolution: 1280x720 • Fast, Response Time: 410ms
Name: CCTV3, URL: http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8, Date: 01-12-2024, Resolution:  Faster, Response Time: 353ms
Name: CCTV3, URL: http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8, Date: 04-05-2024, Resolution: None, Response Time: 398ms
Name: CCTV3, URL: http://111.75.151.236:50085/newlive/live/hls/3/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 400ms
Name: CCTV3, URL: http://219.147.3.106:4455/newlive/live/hls/3/live.m3u8, Date: 04-02-2024, Resolution: None, Response Time: 401ms
Name: CCTV3, URL: http://php.jdshipin.com:8880/bst.php?id=cctv38m/8000000, Date: 03-09-2024, Resolution: None, Response Time: 585ms
Name: CCTV3, URL: https://epg.pw/stream/7361b754ebaf0853cb863bc4a3af9233d23c74c0e46a0aa7190d44f0389e0822.m3u8, Date: 12-26-2023, Resolution: None, Response Time: 636ms
Name: CCTV3, URL: http://cfss.cc/api/ysp/cctv3.m3u8, Date: 12-27-2023, Resolution:  Faster, Response Time: 732ms
Name: CCTV11, URL: http://111.75.151.236:50085/newlive/live/hls/11/live.m3u8, Date: 04-01-2024, Resolution: None, Response Time: 402ms
